vote_event_id,voter_id,voter_type,option
most:vote-event:134,most:person:renata-cisarova,person,abstain
most:vote-event:134,most:person:alena-dernerova,person,abstain
most:vote-event:134,most:person:martin-domin,person,yes
most:vote-event:134,most:person:daniel-drtik,person,abstain
most:vote-event:134,most:person:daniel-dunovsky,person,no
most:vote-event:134,most:person:jana-falterova-zudova,person,no
most:vote-event:134,most:person:josef-fiala,person,abstain
most:vote-event:134,most:person:petr-formanek,person,absent
most:vote-event:134,most:person:jarmila-fuchsova,person,no
most:vote-event:134,most:person:pavel-gal,person,no
most:vote-event:134,most:person:roman-houska,person,abstain
most:vote-event:134,most:person:jaroslav-hrvol,person,no
most:vote-event:134,most:person:marek-hrvol,person,no
most:vote-event:134,most:person:ivana-hvezdova,person,no
most:vote-event:134,most:person:pavla-choteborska,person,no
most:vote-event:134,most:person:zbynek-jaks,person,no
most:vote-event:134,most:person:jan-korba,person,no
most:vote-event:134,most:person:vladimir-kubik,person,no
most:vote-event:134,most:person:tiep-luu-danh,person,no
most:vote-event:134,most:person:ondrej-malek,person,no
most:vote-event:134,most:person:alois-maly,person,no
most:vote-event:134,most:person:lubomira-mejstrikova,person,no
most:vote-event:134,most:person:jiri-nedved,person,yes
most:vote-event:134,most:person:jan-paparega,person,no
most:vote-event:134,most:person:berenika-pestova,person,no
most:vote-event:134,most:person:patricie-prokesova,person,no
most:vote-event:134,most:person:milan-rybak,person,yes
most:vote-event:134,most:person:jan-schiller,person,no
most:vote-event:134,most:person:marketa-stara,person,no
most:vote-event:134,most:person:martin-strakos,person,no
most:vote-event:134,most:person:jana-skudrnova,person,no
most:vote-event:134,most:person:olga-srutova,person,no
most:vote-event:134,most:person:sasa-stembera,person,no
most:vote-event:134,most:person:barbora-stempakova,person,no
most:vote-event:134,most:person:jiri-turis,person,no
most:vote-event:134,most:person:jitka-urbankova-mikulova,person,no
most:vote-event:134,most:person:vlastimil-vozka,person,no
most:vote-event:134,most:person:vaclav-zahradnicek,person,no
most:vote-event:134,most:person:lenka-bombera-piskacova,person,no
most:vote-event:134,most:person:stanislav-woznica,person,no
most:vote-event:134,most:person:roman-lensky,person,no
most:vote-event:134,most:person:pavel-lisicky,person,yes
most:vote-event:135,most:person:alexandr-agh,person,yes
most:vote-event:135,most:person:hana-aulicka-jirovcova,person,abstain
most:vote-event:135,most:person:lukas-bednarik,person,yes
most:vote-event:135,most:person:renata-cisarova,person,yes
most:vote-event:135,most:person:alena-dernerova,person,abstain
most:vote-event:135,most:person:martin-domin,person,abstain
most:vote-event:135,most:person:daniel-drtik,person,yes
most:vote-event:135,most:person:daniel-dunovsky,person,yes
most:vote-event:135,most:person:jana-falterova-zudova,person,yes
most:vote-event:135,most:person:josef-fiala,person,yes
most:vote-event:135,most:person:petr-formanek,person,absent
most:vote-event:135,most:person:jarmila-fuchsova,person,yes
most:vote-event:135,most:person:pavel-gal,person,yes
most:vote-event:135,most:person:roman-houska,person,abstain
most:vote-event:135,most:person:jaroslav-hrvol,person,yes
most:vote-event:135,most:person:marek-hrvol,person,yes
most:vote-event:135,most:person:ivana-hvezdova,person,yes
most:vote-event:135,most:person:pavla-choteborska,person,yes
most:vote-event:135,most:person:zbynek-jaks,person,yes
most:vote-event:135,most:person:jan-korba,person,yes
most:vote-event:135,most:person:vladimir-kubik,person,yes
most:vote-event:135,most:person:tiep-luu-danh,person,yes
most:vote-event:135,most:person:ondrej-malek,person,yes
most:vote-event:135,most:person:alois-maly,person,yes
most:vote-event:135,most:person:lubomira-mejstrikova,person,yes
most:vote-event:135,most:person:jiri-nedved,person,abstain
most:vote-event:135,most:person:jan-paparega,person,yes
