vote_event_id;date;sitting_number;topic;topic_description;member;vote;vote_source;yes_count;no_count;abstain_count;present_count;source_url
2022-11-23-006;2022-11-23;2;Volba členů finančního a kontrolního výboru;Zastupitelstvo města Plasy voli za člena kontrolního výboru p. Vlastimila Jurčíka;Urbanová Veronika;yes;inferred by count balance;13;0;2;15;https://www.plasy.cz/modules/file_storage/download.php?file=59869648%7C367&inline=1
2022-11-23-007;2022-11-23;2;Volba členů finančního a kontrolního výboru;Zastupitelstvo města Plasy volí za Člena kontrolního výboru p. Michala Nováka;Belbl Emanuel;yes;inferred by count balance;13;0;2;15;https://www.plasy.cz/modules/file_storage/download.php?file=59869648%7C367&inline=1
2022-11-23-007;2022-11-23;2;Volba členů finančního a kontrolního výboru;Zastupitelstvo města Plasy volí za Člena kontrolního výboru p. Michala Nováka;Gross Václav;yes;inferred by count balance;13;0;2;15;https://www.plasy.cz/modules/file_storage/download.php?file=59869648%7C367&inline=1
2022-11-23-007;2022-11-23;2;Volba členů finančního a kontrolního výboru;Zastupitelstvo města Plasy volí za Člena kontrolního výboru p. Michala Nováka;Hanzlíček Zdeněk;abstain;named in minutes;13;0;2;15;https://www.plasy.cz/modules/file_storage/download.php?file=59869648%7C367&inline=1
2022-11-23-007;2022-11-23;2;Volba členů finančního a kontrolního výboru;Zastupitelstvo města Plasy volí za Člena kontrolního výboru p. Michala Nováka;Ježková Martina;yes;inferred by count balance;13;0;2;15;https://www.plasy.cz/modules/file_storage/download.php?file=59869648%7C367&inline=1
2022-11-23-007;2022-11-23;2;Volba členů finančního a kontrolního výboru;Zastupitelstvo města Plasy volí za Člena kontrolního výboru p. Michala Nováka;Kantor Pořádková Eva;yes;inferred by count balance;13;0;2;15;https://www.plasy.cz/modules/file_storage/download.php?file=59869648%7C367&inline=1
2022-11-23-007;2022-11-23;2;Volba členů finančního a kontrolního výboru;Zastupitelstvo města Plasy volí za Člena kontrolního výboru p. Michala Nováka;Bezdíčková Jitka;yes;inferred by count balance;13;0;2;15;https://www.plasy.cz/modules/file_storage/download.php?file=59869648%7C367&inline=1
2022-11-23-007;2022-11-23;2;Volba členů finančního a kontrolního výboru;Zastupitelstvo města Plasy volí za Člena kontrolního výboru p. Michala Nováka;Kouba Tomáš;yes;inferred by count balance;13;0;2;15;https://www.plasy.cz/modules/file_storage/download.php?file=59869648%7C367&inline=1
2022-11-23-007;2022-11-23;2;Volba členů finančního a kontrolního výboru;Zastupitelstvo města Plasy volí za Člena kontrolního výboru p. Michala Nováka;Kovářík Petr;yes;inferred by count balance;13;0;2;15;https://www.plasy.cz/modules/file_storage/download.php?file=59869648%7C367&inline=1
2022-11-23-007;2022-11-23;2;Volba členů finančního a kontrolního výboru;Zastupitelstvo města Plasy volí za Člena kontrolního výboru p. Michala Nováka;Neuman Petr;yes;inferred by count balance;13;0;2;15;https://www.plasy.cz/modules/file_storage/download.php?file=59869648%7C367&inline=1
2022-11-23-007;2022-11-23;2;Volba členů finančního a kontrolního výboru;Zastupitelstvo města Plasy volí za Člena kontrolního výboru p. Michala Nováka;Novotný Jiří;abstain;named in minutes;13;0;2;15;https://www.plasy.cz/modules/file_storage/download.php?file=59869648%7C367&inline=1
2022-11-23-007;2022-11-23;2;Volba členů finančního a kontrolního výboru;Zastupitelstvo města Plasy volí za Člena kontrolního výboru p. Michala Nováka;Palmová Eliška;yes;inferred by count balance;13;0;2;15;https://www.plasy.cz/modules/file_storage/download.php?file=59869648%7C367&inline=1
2022-11-23-007;2022-11-23;2;Volba členů finančního a kontrolního výboru;Zastupitelstvo města Plasy volí za Člena kontrolního výboru p. Michala Nováka;Pfeifer Lukáš;yes;inferred by count balance;13;0;2;15;https://www.plasy.cz/modules/file_storage/download.php?file=59869648%7C367&inline=1
2022-11-23-007;2022-11-23;2;Volba členů finančního a kontrolního výboru;Zastupitelstvo města Plasy volí za Člena kontrolního výboru p. Michala Nováka;Škop Michal;yes;inferred by count balance;13;0;2;15;https://www.plasy.cz/modules/file_storage/download.php?file=59869648%7C367&inline=1
2022-11-23-007;2022-11-23;2;Volba členů finančního a kontrolního výboru;Zastupitelstvo města Plasy volí za Člena kontrolního výboru p. Michala Nováka;Tyrpeklová Zdenka;yes;inferred by count balance;13;0;2;15;https://www.plasy.cz/modules/file_storage/download.php?file=59869648%7C367&inline=1
2022-11-23-007;2022-11-23;2;Volba členů finančního a kontrolního výboru;Zastupitelstvo města Plasy volí za Člena kontrolního výboru p. Michala Nováka;Urbanová Veronika;yes;inferred by count balance;13;0;2;15;https://www.plasy.cz/modules/file_storage/download.php?file=59869648%7C367&inline=1
2022-11-23-008;2022-11-23;2;Zastupitelstvo města Plasy volí za člena finančního výboru Ing. Michala Soukupa;Zastupitelstvo města Plasy volí za člena finančního výboru Ing. Michala Soukupa;Belbl Emanuel;abstain;named in minutes;12;0;3;15;https://www.plasy.cz/modules/file_storage/download.php?file=59869648%7C367&inline=1
2022-11-23-008;2022-11-23;2;Zastupitelstvo města Plasy volí za člena finančního výboru Ing. Michala Soukupa;Zastupitelstvo města Plasy volí za člena finančního výboru Ing. Michala Soukupa;Gross Václav;yes;inferred by count balance;12;0;3;15;https://www.plasy.cz/modules/file_storage/download.php?file=59869648%7C367&inline=1
2022-11-23-008;2022-11-23;2;Zastupitelstvo města Plasy volí za člena finančního výboru Ing. Michala Soukupa;Zastupitelstvo města Plasy volí za člena finančního výboru Ing. Michala Soukupa;Hanzlíček Zdeněk;abstain;named in minutes;12;0;3;15;https://www.plasy.cz/modules/file_storage/download.php?file=59869648%7C367&inline=1
2022-11-23-008;2022-11-23;2;Zastupitelstvo města Plasy volí za člena finančního výboru Ing. Michala Soukupa;Zastupitelstvo města Plasy volí za člena finančního výboru Ing. Michala Soukupa;Ježková Martina;yes;inferred by count balance;12;0;3;15;https://www.plasy.cz/modules/file_storage/download.php?file=59869648%7C367&inline=1
2022-11-23-008;2022-11-23;2;Zastupitelstvo města Plasy volí za člena finančního výboru Ing. Michala Soukupa;Zastupitelstvo města Plasy volí za člena finančního výboru Ing. Michala Soukupa;Kantor Pořádková Eva;yes;inferred by count balance;12;0;3;15;https://www.plasy.cz/modules/file_storage/download.php?file=59869648%7C367&inline=1
2022-11-23-008;2022-11-23;2;Zastupitelstvo města Plasy volí za člena finančního výboru Ing. Michala Soukupa;Zastupitelstvo města Plasy volí za člena finančního výboru Ing. Michala Soukupa;Bezdíčková Jitka;yes;inferred by count balance;12;0;3;15;https://www.plasy.cz/modules/file_storage/download.php?file=59869648%7C367&inline=1
2022-11-23-008;2022-11-23;2;Zastupitelstvo města Plasy volí za člena finančního výboru Ing. Michala Soukupa;Zastupitelstvo města Plasy volí za člena finančního výboru Ing. Michala Soukupa;Kouba Tomáš;yes;inferred by count balance;12;0;3;15;https://www.plasy.cz/modules/file_storage/download.php?file=59869648%7C367&inline=1
2022-11-23-008;2022-11-23;2;Zastupitelstvo města Plasy volí za člena finančního výboru Ing. Michala Soukupa;Zastupitelstvo města Plasy volí za člena finančního výboru Ing. Michala Soukupa;Kovářík Petr;yes;inferred by count balance;12;0;3;15;https://www.plasy.cz/modules/file_storage/download.php?file=59869648%7C367&inline=1
2022-11-23-008;2022-11-23;2;Zastupitelstvo města Plasy volí za člena finančního výboru Ing. Michala Soukupa;Zastupitelstvo města Plasy volí za člena finančního výboru Ing. Michala Soukupa;Neuman Petr;yes;inferred by count balance;12;0;3;15;https://www.plasy.cz/modules/file_storage/download.php?file=59869648%7C367&inline=1
2022-11-23-008;2022-11-23;2;Zastupitelstvo města Plasy volí za člena finančního výboru Ing. Michala Soukupa;Zastupitelstvo města Plasy volí za člena finančního výboru Ing. Michala Soukupa;Novotný Jiří;abstain;named in minutes;12;0;3;15;https://www.plasy.cz/modules/file_storage/download.php?file=59869648%7C367&inline=1
2022-11-23-008;2022-11-23;2;Zastupitelstvo města Plasy volí za člena finančního výboru Ing. Michala Soukupa;Zastupitelstvo města Plasy volí za člena finančního výboru Ing. Michala Soukupa;Palmová Eliška;yes;inferred by count balance;12;0;3;15;https://www.plasy.cz/modules/file_storage/download.php?file=59869648%7C367&inline=1
2022-11-23-008;2022-11-23;2;Zastupitelstvo města Plasy volí za člena finančního výboru Ing. Michala Soukupa;Zastupitelstvo města Plasy volí za člena finančního výboru Ing. Michala Soukupa;Pfeifer Lukáš;yes;inferred by count balance;12;0;3;15;https://www.plasy.cz/modules/file_storage/download.php?file=59869648%7C367&inline=1
2022-11-23-008;2022-11-23;2;Zastupitelstvo města Plasy volí za člena finančního výboru Ing. Michala Soukupa;Zastupitelstvo města Plasy volí za člena finančního výboru Ing. Michala Soukupa;Škop Michal;yes;inferred by count balance;12;0;3;15;https://www.plasy.cz/modules/file_storage/download.php?file=59869648%7C367&inline=1
2022-11-23-008;2022-11-23;2;Zastupitelstvo města Plasy volí za člena finančního výboru Ing. Michala Soukupa;Zastupitelstvo města Plasy volí za člena finančního výboru Ing. Michala Soukupa;Tyrpeklová Zdenka;yes;inferred by count balance;12;0;3;15;https://www.plasy.cz/modules/file_storage/download.php?file=59869648%7C367&inline=1
2022-11-23-008;2022-11-23;2;Zastupitelstvo města Plasy volí za člena finančního výboru Ing. Michala Soukupa;Zastupitelstvo města Plasy volí za člena finančního výboru Ing. Michala Soukupa;Urbanová Veronika;yes;inferred by count balance;12;0;3;15;https://www.plasy.cz/modules/file_storage/download.php?file=59869648%7C367&inline=1
2022-11-23-009;2022-11-23;2;Zastllpitelstvo města Plasy volí za člena finančního výboru Ing. Marcelu Matouškovou;Zastllpitelstvo města Plasy volí za člena finančního výboru Ing. Marcelu Matouškovou;Belbl Emanuel;yes;inferred by count balance;14;0;1;15;https://www.plasy.cz/modules/file_storage/download.php?file=59869648%7C367&inline=1
2022-11-23-009;2022-11-23;2;Zastllpitelstvo města Plasy volí za člena finančního výboru Ing. Marcelu Matouškovou;Zastllpitelstvo města Plasy volí za člena finančního výboru Ing. Marcelu Matouškovou;Gross Václav;yes;inferred by count balance;14;0;1;15;https://www.plasy.cz/modules/file_storage/download.php?file=59869648%7C367&inline=1
2022-11-23-009;2022-11-23;2;Zastllpitelstvo města Plasy volí za člena finančního výboru Ing. Marcelu Matouškovou;Zastllpitelstvo města Plasy volí za člena finančního výboru Ing. Marcelu Matouškovou;Hanzlíček Zdeněk;abstain;named in minutes;14;0;1;15;https://www.plasy.cz/modules/file_storage/download.php?file=59869648%7C367&inline=1
2022-11-23-009;2022-11-23;2;Zastllpitelstvo města Plasy volí za člena finančního výboru Ing. Marcelu Matouškovou;Zastllpitelstvo města Plasy volí za člena finančního výboru Ing. Marcelu Matouškovou;Ježková Martina;yes;inferred by count balance;14;0;1;15;https://www.plasy.cz/modules/file_storage/download.php?file=59869648%7C367&inline=1
2022-11-23-009;2022-11-23;2;Zastllpitelstvo města Plasy volí za člena finančního výboru Ing. Marcelu Matouškovou;Zastllpitelstvo města Plasy volí za člena finančního výboru Ing. Marcelu Matouškovou;Kantor Pořádková Eva;yes;inferred by count balance;14;0;1;15;https://www.plasy.cz/modules/file_storage/download.php?file=59869648%7C367&inline=1
2022-11-23-009;2022-11-23;2;Zastllpitelstvo města Plasy volí za člena finančního výboru Ing. Marcelu Matouškovou;Zastllpitelstvo města Plasy volí za člena finančního výboru Ing. Marcelu Matouškovou;Bezdíčková Jitka;yes;inferred by count balance;14;0;1;15;https://www.plasy.cz/modules/file_storage/download.php?file=59869648%7C367&inline=1
2022-11-23-009;2022-11-23;2;Zastllpitelstvo města Plasy volí za člena finančního výboru Ing. Marcelu Matouškovou;Zastllpitelstvo města Plasy volí za člena finančního výboru Ing. Marcelu Matouškovou;Kouba Tomáš;yes;inferred by count balance;14;0;1;15;https://www.plasy.cz/modules/file_storage/download.php?file=59869648%7C367&inline=1
2022-11-23-009;2022-11-23;2;Zastllpitelstvo města Plasy volí za člena finančního výboru Ing. Marcelu Matouškovou;Zastllpitelstvo města Plasy volí za člena finančního výboru Ing. Marcelu Matouškovou;Kovářík Petr;yes;inferred by count balance;14;0;1;15;https://www.plasy.cz/modules/file_storage/download.php?file=59869648%7C367&inline=1
2022-11-23-009;2022-11-23;2;Zastllpitelstvo města Plasy volí za člena finančního výboru Ing. Marcelu Matouškovou;Zastllpitelstvo města Plasy volí za člena finančního výboru Ing. Marcelu Matouškovou;Neuman Petr;yes;inferred by count balance;14;0;1;15;https://www.plasy.cz/modules/file_storage/download.php?file=59869648%7C367&inline=1
2022-11-23-009;2022-11-23;2;Zastllpitelstvo města Plasy volí za člena finančního výboru Ing. Marcelu Matouškovou;Zastllpitelstvo města Plasy volí za člena finančního výboru Ing. Marcelu Matouškovou;Novotný Jiří;yes;inferred by count balance;14;0;1;15;https://www.plasy.cz/modules/file_storage/download.php?file=59869648%7C367&inline=1
2022-11-23-009;2022-11-23;2;Zastllpitelstvo města Plasy volí za člena finančního výboru Ing. Marcelu Matouškovou;Zastllpitelstvo města Plasy volí za člena finančního výboru Ing. Marcelu Matouškovou;Palmová Eliška;yes;inferred by count balance;14;0;1;15;https://www.plasy.cz/modules/file_storage/download.php?file=59869648%7C367&inline=1
2022-11-23-009;2022-11-23;2;Zastllpitelstvo města Plasy volí za člena finančního výboru Ing. Marcelu Matouškovou;Zastllpitelstvo města Plasy volí za člena finančního výboru Ing. Marcelu Matouškovou;Pfeifer Lukáš;yes;inferred by count balance;14;0;1;15;https://www.plasy.cz/modules/file_storage/download.php?file=59869648%7C367&inline=1
2022-11-23-009;2022-11-23;2;Zastllpitelstvo města Plasy volí za člena finančního výboru Ing. Marcelu Matouškovou;Zastllpitelstvo města Plasy volí za člena finančního výboru Ing. Marcelu Matouškovou;Škop Michal;yes;inferred by count balance;14;0;1;15;https://www.plasy.cz/modules/file_storage/download.php?file=59869648%7C367&inline=1
2022-11-23-009;2022-11-23;2;Zastllpitelstvo města Plasy volí za člena finančního výboru Ing. Marcelu Matouškovou;Zastllpitelstvo města Plasy volí za člena finančního výboru Ing. Marcelu Matouškovou;Tyrpeklová Zdenka;yes;inferred by count balance;14;0;1;15;https://www.plasy.cz/modules/file_storage/download.php?file=59869648%7C367&inline=1
2022-11-23-009;2022-11-23;2;Zastllpitelstvo města Plasy volí za člena finančního výboru Ing. Marcelu Matouškovou;Zastllpitelstvo města Plasy volí za člena finančního výboru Ing. Marcelu Matouškovou;Urbanová Veronika;yes;inferred by count balance;14;0;1;15;https://www.plasy.cz/modules/file_storage/download.php?file=59869648%7C367&inline=1
